,Unnamed: 0,avg_relevance_score,clicks,cpc,cpi,cpm,ctr,cvr,dt,fb_account_id,frequency,image_url,impressions,mobile_app_install,reach,spend
84,84,3.11837744359,78,0.154871789691,3.01999989897,3.21362053628,2.07501995211,5.12820512821,20161003,521250254723471,1.22722820764,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,3759,4,3063.0,12.0799995959
85,85,3.01840939784,121,0.112231400449,13.5799994543,2.41594012708,2.15264187867,0.826446280992,20161004,521250254723471,1.39756340129,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,5621,1,4022.0,13.5799994543
86,86,2.83507852328,52,0.220384613253,2.29199997783,4.24444440338,1.92592592593,9.61538461538,20161005,521250254723471,1.25581395349,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,2700,5,2150.0,11.4599998891
87,87,4.06016591766,39,0.247179481081,,4.36199084261,1.76470588235,0.0,20161006,521250254723471,1.27230857801,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,2210,0,1737.0,9.63999976218
88,88,3.39534869641,107,0.136635511278,4.87333323558,2.76266056439,2.02191987906,2.80373831776,20161007,521250254723471,1.41800643087,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,5292,3,3732.0,14.6199997067
89,89,1.85948160872,250,0.0586400012374,3.66500007734,1.51227566632,2.57891479266,1.6,20161008,521250254723471,1.57754271766,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,9694,4,6145.0,14.6600003093
90,90,2.11992843343,217,0.0772350235898,5.58666670633,1.79789745966,2.32782664664,1.38248847926,20161009,521250254723471,1.49895481589,https://scontent.xx.fbcdn.net/t45.1600-4/12532613_6057389936309_782667058_n.png,9322,3,6219.0,16.760000119
91,91,0.827715363957,105,0.0508571428912,,0.975877193636,1.91885964912,0.0,20161003,521250254723471,1.55014164306,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,5472,0,3530.0,5.34000000358
92,92,2.69146007613,71,0.0511267615456,,0.993703824182,1.94360799343,0.0,20161004,521250254723471,1.31308411215,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,3653,0,2782.0,3.63000006974
93,93,0.373626384648,23,0.118695651222,,1.77387912807,1.49447693307,0.0,20161005,521250254723471,1.24817518248,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,1539,0,1233.0,2.7299999781
94,94,2.78131224318,442,0.0796606366679,3.52100014072,1.94659450504,2.44360902256,2.26244343891,20161006,521250254723471,1.57891061453,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,18088,10,11456.0,35.2100014072
95,95,2.57889947933,577,0.0762218341063,4.39799982794,1.99718442756,2.62022614777,1.73310225303,20161007,521250254723471,1.57506616122,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,22021,10,13981.0,43.9799982794
96,96,2.56386464053,931,0.0752631566066,3.33666660956,1.90599240543,2.5324375051,2.25563909774,20161008,521250254723471,1.68870004593,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,36763,21,21770.0,70.0699988008
97,97,2.66101074577,915,0.0895300576433,6.30153867258,2.0411621753,2.27986246076,1.42076502732,20161009,521250254723471,1.67917660349,https://scontent.xx.fbcdn.net/t45.1600-4/13718311_6057389962109_350684018_n.png,40134,13,23901.0,81.9200027436
98,98,0.968253969037,270,0.165666669221,8.94600013793,2.99798932236,1.80965147453,1.85185185185,20161003,521250254723471,1.2911041883,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,14920,5,11556.0,44.7300006896
99,99,0.741870927161,177,0.112937852656,4.99749998003,2.15874729159,1.91144708423,2.25988700565,20161004,521250254723471,1.33256583681,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,9260,4,6949.0,19.9899999201
100,100,0.930950939901,160,0.103187500313,3.30200001001,1.9005410441,1.84183262346,3.125,20161005,521250254723471,1.35819262039,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,8687,5,6396.0,16.5100000501
101,101,0.784647094473,182,0.106648352386,9.70500006713,1.71557363746,1.60862648047,1.0989010989,20161006,521250254723471,1.28817032904,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,11314,2,8783.0,19.4100001343
102,102,0.971134020327,108,0.179629628581,3.87999997735,2.33904025642,1.30214612973,4.62962962963,20161007,521250254723471,1.17628705148,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,8294,5,7051.0,19.3999998868
103,103,0.839775128182,63,0.225873018896,14.2300001904,2.73181036484,1.20944519102,1.5873015873,20161008,521250254723471,1.15524506542,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,5209,1,4509.0,14.2300001904
104,104,0.696658102517,27,0.288148153573,,2.93806652057,1.01963746224,0.0,20161009,521250254723471,1.11494736842,https://scontent.xx.fbcdn.net/t45.1600-4/13718355_6057389932709_1128204390_n.png,2648,0,2375.0,7.78000014648
105,105,2.65707349712,634,0.0520662469114,4.12625006773,1.34828250385,2.589551934,1.261829653,20161003,521250254723471,1.60945306337,https://scontent.xx.fbcdn.net/t45.1600-4/13718474_6057389950709_489930849_n.png,24483,8,15212.0,33.0100005418
